ID_Uzorka,GPS_LAT,GPS_LONG,Dubina_Busenja_cm,Temp_Tla_C,pH_Vrijednost,H2O_Postotak,Metan_Senzor,Organske_Molekule
1800,18.469076,77.386048,9.7,-44.3,6.24,1.45,Negativno,Ne
1801,18.464151,77.395313,9.5,-54.4,7.07,0.15,Negativno,Ne
1802,18.478377,77.391461,11.6,-40.1,7.0,4.68,Negativno,Ne
1803,18.472151,77.393237,12.1,-50.8,7.21,2.19,Negativno,Da
1804,18.479151,77.394905,12.1,-50.9,7.77,2.95,Negativno,Ne
1805,18.470505,77.397924,5.2,-46.4,6.92,2.53,Negativno,Ne
1806,18.472052,77.379091,7.3,-18.7,6.19,1.61,Negativno,Ne
1807,18.462219,77.389404,6.2,-43.2,7.14,5.03,Pozitivno,Ne
1808,18.47544,77.39358,7.0,-33.6,6.75,2.66,Negativno,Ne
1809,18.489598,77.38317,11.1,-52.9,6.83,4.88,Negativno,Ne
1810,18.497159,77.373951,8.7,-35.6,7.33,5.65,Negativno,Ne
1811,18.49144,77.391024,9.0,-19.0,7.81,1.09,Negativno,Ne
1812,18.484716,77.393814,2.1,-44.1,6.83,1.07,Negativno,Ne
1813,18.471595,77.388567,13.3,-45.4,7.32,3.54,Negativno,Ne
1814,18.461953,77.391041,5.3,-45.9,7.29,1.39,Negativno,Da
1815,18.480166,77.381522,1.7,-63.4,7.24,0.8,Negativno,Ne
1816,18.479569,77.382168,10.7,-48.8,7.42,3.33,Negativno,Ne
1817,18.481248,77.388343,5.0,-27.5,6.3,0.74,Negativno,Ne
1818,18.485348,77.375998,7.1,-54.9,7.55,3.05,Negativno,Ne
1819,18.475676,77.406304,12.7,-40.2,7.61,2.56,Negativno,Ne
1820,18.478487,77.393174,3.2,-56.7,6.38,5.16,Negativno,Ne
1821,18.491608,77.402899,5.3,-31.0,6.56,5.23,Negativno,Ne
1822,18.47349,77.407444,5.2,-55.7,6.39,3.83,Negativno,Ne
1823,18.472243,77.398017,9.7,-31.1,7.39,5.92,Negativno,Ne
1824,18.478878,77.39215,6.5,-72.6,6.9,1.98,Negativno,Ne
1825,18.479994,77.381081,11.1,-24.8,6.98,3.75,Negativno,Ne
1826,18.483879,77.370548,0.8,-55.0,7.15,5.54,Negativno,Ne
1827,18.473091,77.393006,12.9,-52.9,6.56,3.81,Negativno,Ne
1828,18.488487,77.397121,12.2,-34.8,6.65,1.53,Negativno,Ne
1829,18.480494,77.393903,10.8,-52.4,7.2,1.46,Negativno,Ne
1830,18.481557,77.404646,10.1,-75.1,7.72,2.92,Negativno,Ne
1831,18.479689,77.38153,1.4,-57.8,6.38,1.9,Negativno,Ne
1832,18.493729,77.405497,5.0,-28.1,6.72,0.94,Negativno,Ne
1833,18.471302,77.383205,5.9,-34.5,7.01,3.41,Negativno,Ne
1834,18.486219,77.393438,0.6,-46.4,7.14,2.96,Negativno,Ne
1835,18.474959,77.385817,11.7,-82.5,7.1,2.09,Negativno,Ne
1836,18.483544,77.384862,10.6,-42.6,6.42,2.11,Negativno,Ne
1837,18.471508,77.399076,6.2,-65.8,7.32,2.91,Negativno,Ne
1838,18.484807,77.373881,11.9,-62.0,7.16,1.65,Negativno,Ne
1839,18.479322,77.373975,1.2,-55.7,6.66,3.04,Negativno,Ne
1840,18.478814,77.387232,9.4,-18.3,7.29,9.52599424871065,Pozitivno,Da
1841,18.481396,77.387142,5.4,-9.4,7.28,3.71,Negativno,Ne
1842,18.492534,77.393635,4.5,-31.2,8.23,0.74,Pozitivno,Ne
1843,18.479412,77.389055,12.0,-11.7,6.94,5.82599424871065,Pozitivno,Da
1844,18.487855,77.394079,11.4,-41.0,7.35,2.29,Negativno,Ne
1845,18.471301,77.395746,13.7,-60.6,7.0,3.65,Negativno,Ne
1846,18.473248,77.399377,14.2,-63.1,7.1,0.23,Negativno,Ne
1847,18.468607,77.380658,5.5,-45.8,7.43,2.58,Negativno,Ne
1848,18.455303,77.375343,10.6,-63.6,6.48,0.51,Negativno,Ne
1849,18.471789,77.388328,6.5,-46.3,7.66,0.82,Negativno,Da
1850,18.484989,77.408227,9.3,-81.5,7.8,4.68,Negativno,Ne
1851,18.469873,77.391714,2.5,-65.2,7.07,2.61,Negativno,Ne
1852,18.496499,77.39009,2.5,-28.9,7.01,4.79,Negativno,Ne
1853,18.486882,77.392349,9.5,-49.3,6.59,1.94,Negativno,Ne
1854,18.493172,77.381188,2.0,-24.3,6.11,4.37,Negativno,Ne
1855,18.487824,77.380175,1.8,-68.3,6.37,1.53,Negativno,Ne
1856,18.473407,77.391594,12.7,-47.1,7.08,0.99,Negativno,Ne
1857,18.49583,77.391772,3.3,-41.3,7.52,5.26,Negativno,Ne
1858,18.471485,77.395751,6.8,-55.7,6.63,3.44,Negativno,Ne
1859,18.505379,77.38106,6.4,-48.2,7.22,0.93,Negativno,Ne
1860,18.491806,77.397842,14.2,-11.6,6.95,5.822348997234858,Pozitivno,Da
1861,18.489344,77.405379,10.6,-66.1,7.98,5.73,Negativno,Ne
1862,18.498426,77.395188,5.0,-55.0,8.2,1.86,Negativno,Ne
1863,18.486736,77.385708,7.8,-42.5,6.32,5.05,Negativno,Ne
1864,18.467723,77.389251,14.1,-57.3,7.05,4.56,Negativno,Ne
1865,18.488408,77.389473,14.4,-43.5,6.96,4.96,Negativno,Ne
1866,18.484232,77.388123,13.2,-78.9,7.55,3.95,Pozitivno,Ne
1867,18.479499,77.391235,8.6,-65.8,7.16,1.96,Negativno,Ne
1868,18.4788,77.406349,1.5,-87.0,6.91,3.99,Pozitivno,Ne
1869,18.47943,77.38039,11.9,-55.0,6.47,3.2,Negativno,Ne
1870,18.499511,77.393547,12.7,-43.9,7.49,0.46,Negativno,Ne
1871,18.476577,77.390731,14.0,-69.7,7.25,4.28,Negativno,Ne
1872,18.47549,77.383944,6.7,-38.8,7.26,1.02,Negativno,Ne
1873,18.485131,77.381327,3.9,-29.1,6.53,4.39,Negativno,Ne
1874,18.447217,77.388906,6.3,-22.1,6.47,3.9,Negativno,Ne
1875,18.488064,77.384787,13.7,-67.2,6.33,0.84,Negativno,Ne
1876,18.48538,77.392715,8.8,-71.1,7.18,5.6,Negativno,Ne
1877,18.472677,77.37809,9.5,-59.9,7.36,2.81,Negativno,Ne
1878,18.472302,77.381189,9.0,-72.1,7.62,3.46,Negativno,Ne
1879,18.475503,77.386493,0.8,-43.7,7.74,5.59,Negativno,Ne
1880,18.485208,77.398895,4.1,-35.9,7.05,5.99,Negativno,Ne
1881,18.474625,77.390628,11.8,-69.4,6.91,1.71,Negativno,Ne
1882,18.472519,77.389501,10.3,-62.6,6.91,4.38,Pozitivno,Ne
1883,18.478981,77.391647,14.5,-59.3,7.5,1.86,Negativno,Ne
1884,18.478372,77.402572,0.8,-42.6,6.89,4.17,Negativno,Ne
1885,18.491642,77.394079,7.0,-73.4,6.69,0.64,Negativno,Ne
1886,18.496336,77.379552,13.6,-29.0,6.31,5.55,Negativno,Ne
1887,18.477879,77.380527,1.0,-45.5,7.11,0.16,Negativno,Ne
1888,18.47255,77.398414,12.9,-60.9,7.52,0.52,Negativno,Ne
1889,18.474837,77.378864,11.0,-23.1,6.21,4.59,Negativno,Ne
1890,18.480964,77.377601,11.2,-53.4,7.16,0.96,Negativno,Ne
1891,18.496236,77.389469,13.3,-74.6,6.56,1.47,Negativno,Ne
1892,18.483112,77.389493,3.3,-25.4,7.08,5.43,Negativno,Ne
1893,18.480353,77.377296,11.2,-61.5,7.64,1.92,Negativno,Ne
1894,18.467875,77.387558,3.1,-62.5,6.89,2.97,Negativno,Ne
1895,18.504874,77.400017,11.5,-43.1,5.86,1.06,Negativno,Ne
1896,18.485579,77.370365,10.6,-44.7,7.5,5.68,Negativno,Ne
1897,18.488027,77.390079,12.6,-43.0,7.29,2.04,Pozitivno,Ne
1898,18.471139,77.370358,10.6,-69.9,7.28,5.03,Negativno,Ne
1899,18.46874,77.389599,7.7,-52.2,6.68,3.5,Negativno,Ne
1900,18.472842,77.406528,1.2,-47.8,6.62,4.34,Negativno,Ne
1901,18.488041,77.380603,14.5,-44.5,7.67,2.78,Negativno,Ne
1902,18.486543,77.387748,12.8,-51.9,7.38,0.66,Negativno,Ne
1903,18.470283,77.396319,7.2,-27.8,6.55,5.67,Negativno,Ne
1904,18.487133,77.399145,4.7,-76.8,7.43,1.8,Negativno,Ne
1905,18.475391,77.390999,4.3,-53.8,7.51,2.18,Negativno,Ne
1906,18.47373,77.397854,10.5,-51.9,6.4,5.43,Negativno,Ne
1907,18.472064,77.392722,13.2,-61.1,7.27,1.72,Negativno,Ne
1908,18.481275,77.393289,10.4,-53.7,7.31,3.1,Negativno,Ne
1909,18.468115,77.396417,7.4,-55.7,7.83,1.17,Negativno,Ne
1910,18.479824,77.403919,13.5,-52.3,7.07,0.72,Negativno,Ne
1911,18.468534,77.384144,10.1,-50.5,7.32,3.41,Pozitivno,Ne
1912,18.476656,77.398091,2.1,-49.3,6.49,3.08,Negativno,Ne
1913,18.484829,77.384678,0.2,-17.4,7.4,0.69,Negativno,Ne
1914,18.49242,77.397045,10.3,-9.3,6.87,4.202348997234859,Pozitivno,Da
1915,18.487201,77.381895,1.4,-61.1,6.84,5.84,Pozitivno,Ne
1916,18.46122,77.390215,14.7,-49.3,6.8,4.9,Negativno,Ne
1917,18.465412,77.400548,6.5,-57.5,7.31,0.77,Negativno,Ne
1918,18.48536,77.390752,9.0,-39.0,7.73,4.96,Negativno,Ne
1919,18.475504,77.394581,9.5,-40.3,7.74,3.19,Negativno,Ne
1920,18.474728,77.393087,7.1,-53.8,6.98,4.11,Negativno,Ne
1921,18.494197,77.405093,13.2,-36.9,7.14,4.58,Negativno,Ne
1922,18.466655,77.401323,7.7,-29.9,7.36,0.53,Negativno,Ne
1923,18.485374,77.400095,6.4,-43.3,6.32,2.39,Negativno,Ne
1924,18.491083,77.380731,14.6,-33.4,6.94,2.4,Negativno,Ne
1925,18.458845,77.368691,10.6,-52.4,6.27,4.58,Negativno,Da
1926,18.469249,77.389764,10.4,-45.5,8.27,1.2,Negativno,Ne
1927,18.475952,77.382525,14.9,-60.1,6.85,2.64,Negativno,Ne
1928,18.476379,77.382228,10.2,-51.3,6.56,4.25,Negativno,Ne
1929,18.487602,77.390224,9.4,-67.8,6.81,2.3,Negativno,Ne
1930,18.473711,77.387282,3.4,-52.5,6.72,3.29,Negativno,Ne
1931,18.474065,77.377023,5.4,-61.3,7.78,2.08,Negativno,Ne
1932,18.479688,77.3823,3.2,-46.0,7.55,0.86,Negativno,Ne
1933,18.482213,77.383262,9.8,-63.6,7.62,5.37,Negativno,Ne
1934,18.489335,77.397017,4.8,-16.6,6.92,4.082348997234859,Pozitivno,Da
1935,18.484653,77.368784,12.4,-56.6,7.1,5.89,Negativno,Ne
1936,18.481411,77.385183,10.0,-78.9,7.28,5.97,Negativno,Ne
1937,18.492079,77.385928,13.1,-57.1,6.96,5.43,Negativno,Ne
1938,18.490697,77.384683,11.3,-44.8,6.46,3.72,Negativno,Ne
1939,18.474998,77.38545,3.4,-41.5,6.6,5.03,Negativno,Ne
1940,18.477037,77.385315,13.4,-59.8,7.59,2.06,Pozitivno,Ne
1941,18.47524,77.382293,13.2,-52.2,7.26,3.28,Negativno,Ne
1942,18.485064,77.385881,8.4,-36.4,7.15,1.72,Negativno,Ne
1943,18.47639,77.382547,14.9,-58.1,7.17,4.81,Negativno,Ne
1944,18.463756,77.400604,14.0,-34.8,7.79,0.48,Negativno,Ne
1945,18.456544,77.388688,0.9,-81.3,6.91,5.48,Negativno,Ne
1946,18.472368,77.376478,4.1,-24.4,7.46,0.72,Negativno,Ne
1947,18.485042,77.370591,9.3,-48.2,6.83,2.49,Negativno,Ne
1948,18.476064,77.379791,8.6,-47.8,7.37,0.82,Negativno,Ne
1949,18.466283,77.383773,12.6,-52.8,7.34,0.62,Negativno,Ne
1950,18.48294,77.394665,5.1,-55.9,6.24,3.61,Negativno,Ne
1951,18.464837,77.382837,4.6,-32.9,7.22,4.91,Negativno,Ne
1952,18.486213,77.388338,7.3,-54.5,7.42,2.61,Negativno,Ne
1953,18.481114,77.397794,11.7,-15.8,7.28,8.769470044986456,Pozitivno,Da
1954,18.495794,77.405772,4.7,-59.4,7.26,3.97,Negativno,Ne
1955,18.476638,77.400933,12.3,-64.0,6.8,1.92,Negativno,Ne
1956,18.499611,77.370528,5.6,-70.2,7.35,5.12,Negativno,Ne
1957,18.47391,77.393439,11.5,-36.4,7.47,1.95,Negativno,Ne
1958,18.47111,77.392373,2.0,-51.2,6.73,2.85,Negativno,Da
1959,18.489126,77.385325,8.9,-54.1,7.55,2.0,Negativno,Ne
1960,18.487828,77.396937,8.1,-36.1,6.39,2.98,Negativno,Ne
1961,18.48668,77.39951,13.5,-58.5,6.59,4.55,Negativno,Ne
1962,18.481003,77.393092,6.1,-36.7,7.33,1.07,Negativno,Ne
1963,18.4909,77.397954,5.1,-13.1,6.56,5.832348997234859,Pozitivno,Da
1964,18.487373,77.388622,4.3,-29.3,7.19,5.65,Negativno,Ne
1965,18.492605,77.387281,5.5,-52.7,7.94,1.1,Negativno,Ne
1966,18.494993,77.394996,0.8,-61.1,7.31,3.18,Negativno,Ne
1967,18.484666,77.401861,2.5,-34.7,6.93,5.53,Negativno,Ne
1968,18.483359,77.388019,12.9,-42.8,6.21,1.71,Negativno,Ne
1969,18.491578,77.389095,15.0,-53.4,7.79,0.61,Negativno,Ne
1970,18.461378,77.393702,6.7,-46.5,6.2,4.94,Negativno,Ne
1971,18.47222,77.397421,4.9,-57.7,6.29,2.96,Negativno,Da
1972,18.479566,77.394948,9.3,-63.2,6.75,2.08,Negativno,Ne
1973,18.480058,77.396109,8.1,-47.2,6.34,4.74,Negativno,Ne
1974,18.46996,77.389018,13.0,-71.1,6.17,4.77,Negativno,Ne
1975,18.461137,77.374516,3.1,-69.9,8.19,5.58,Negativno,Ne
1976,18.480464,77.395993,2.2,-14.4,6.99,7.869470044986455,Pozitivno,Da
1977,18.477213,77.400751,5.6,-47.8,6.29,5.47,Negativno,Da
1978,18.474845,77.390957,4.1,-44.6,7.27,1.92,Negativno,Ne
1979,18.468313,77.38965,4.3,-73.9,6.87,2.47,Negativno,Ne
1980,18.454159,77.400388,4.0,-44.4,7.13,3.94,Negativno,Ne
1981,18.488175,77.396873,1.5,-81.6,7.3,2.83,Negativno,Ne
1982,18.478242,77.390129,10.8,-17.0,7.35,7.81599424871065,Pozitivno,Da
1983,18.4878,77.382063,2.4,-70.7,7.41,5.27,Negativno,Ne
1984,18.483951,77.380118,0.7,-42.7,6.9,4.92,Negativno,Ne
1985,18.476788,77.364404,10.8,-36.0,7.42,1.22,Negativno,Ne
1986,18.485733,77.396045,14.0,-35.0,7.2,3.24,Pozitivno,Ne
1987,18.486261,77.378919,8.5,-41.2,6.51,4.2,Negativno,Ne
1988,18.480835,77.391824,4.2,-61.5,7.13,2.44,Negativno,Ne
1989,18.479227,77.39044,1.5,-6.3,7.23,8.30599424871065,Pozitivno,Da
1990,18.489391,77.391344,3.7,-30.5,7.23,4.52,Negativno,Ne
1991,18.483019,77.389996,10.5,-45.5,7.39,3.44,Pozitivno,Da
1992,18.499641,77.371532,1.7,-59.9,5.87,0.82,Negativno,Ne
1993,18.480922,77.38157,13.2,-64.6,6.59,0.77,Pozitivno,Ne
1994,18.46397,77.402284,2.8,-52.5,6.43,3.23,Pozitivno,Ne
1995,18.472807,77.385948,9.5,-74.2,7.31,1.66,Negativno,Ne
1996,18.479243,77.394019,5.6,-39.5,6.91,1.11,Negativno,Ne
1997,18.476704,77.402813,4.6,-33.7,7.03,4.16,Negativno,Ne
1998,18.483843,77.407955,14.0,-78.2,6.66,2.4,Negativno,Ne
1999,18.491236,77.397995,2.3,-5.6,6.39,6.182348997234858,Pozitivno,Da
2000,18.478202,77.386335,2.9,-59.1,6.88,4.35,Pozitivno,Ne
